"confirmed","country_region","deaths","lat","long","province_state","recovered","timestamp"
1,"Mauritania",0,21.0079,10.9408,"","0",1584187200
18,"Malta",0,35.9375,14.3754,"","1",1584187200
10,"Maldives",0,3.2028,73.2207,"","0",1584187200
238,"Malaysia",0,2.5,112.5,"","35",1584187200
0,"Madagascar",0,-18.7669,46.8691,"","0",1584187200
51,"Luxembourg",1,49.8153,6.1296,"","0",1584187200
8,"Lithuania",0,55.1694,23.8813,"","0",1584187200
4,"Liechtenstein",0,47.14,9.55,"","0",1584187200
0,"Liberia",0,6.4281,-9.4295,"","0",1584187200
93,"Lebanon",3,33.8547,35.8623,"","1",1584187200
26,"Latvia",0,56.8796,24.6032,"","1",1584187200
0,"Kyrgyzstan",0,41.2044,74.7661,"","0",1584187200
104,"Kuwait",0,29.5,47.75,"","5",1584187200
8086,"Korea, South",72,36,128,"","510",1584187200
1,"Kenya",0,-0.0236,37.9062,"","0",1584187200
6,"Kazakhstan",0,48.0196,66.9237,"","0",1584187200
1,"Jordan",0,31.24,36.51,"","1",1584187200
773,"Japan",22,36,138,"","118",1584187200
8,"Jamaica",0,18.1096,-77.2975,"","0",1584187200
21157,"Italy",1441,43,12,"","1966",1584187200
193,"Israel",0,31,35,"","4",1584187200
129,"Ireland",2,53.1424,-7.6921,"","0",1584187200
110,"Iraq",10,33,44,"","26",1584187200
12729,"Iran",611,32,53,"","2959",1584187200
96,"Indonesia",5,-0.7893,113.9213,"","8",1584187200
102,"India",2,21,78,"","4",1584187200
156,"Iceland",0,64.9631,-19.0208,"","1",1584187200
30,"Hungary",0,47.1625,19.5033,"","1",1584187200
2,"Honduras",0,15.2,-86.2419,"","0",1584187200
1,"Holy See",0,41.9029,12.4534,"","0",1584187200
0,"Haiti",0,18.9712,-72.2852,"","0",1584187200
1,"Guyana",1,5,-58.75,"","0",1584187200
1,"Guinea",0,9.9456,-9.6966,"","0",1584187200
1,"Guatemala",0,15.7835,-90.2308,"","0",1584187200
228,"Greece",3,39.0742,21.8243,"","8",1584187200
3,"Ghana",0,7.9465,-1.0232,"","0",1584187200
4585,"Germany",9,51,9,"","46",1584187200
30,"Georgia",0,42.3154,43.3569,"","0",1584187200
0,"Gambia",0,13.4432,-15.3101,"","",1584187200
1,"Gabon",0,-0.8037,11.6094,"","0",1584187200
4469,"France",91,46.2276,2.2137,"","",1584187200
9,"France",0,14.6415,-61.0242,"Martinique","",1584187200
2,"France",0,18.0708,-63.0501,"St Martin","0",1584187200
1,"France",0,17.9,-62.8333,"Saint Barthelemy","0",1584187200
6,"France",0,-21.1351,55.2471,"Reunion","0",1584187200
0,"France",0,-20.9043,165.618,"New Caledonia","0",1584187200
0,"France",0,-12.8275,45.1662,"Mayotte","0",1584187200
1,"France",0,16.25,-61.5833,"Guadeloupe","0",1584187200
3,"France",0,-17.6797,149.4068,"French Polynesia","0",1584187200
5,"France",0,3.9339,-53.1258,"French Guiana","0",1584187200
225,"Finland",0,64,26,"","1",1584187200
0,"Fiji",0,-17.7134,178.065,"","0",1584187200
1,"Ethiopia",0,9.145,40.4897,"","0",1584187200
1,"Eswatini",0,-26.5225,31.4659,"","0",1584187200
115,"Estonia",0,58.5953,25.0136,"","0",1584187200
0,"Eritrea",0,15.1794,39.7823,"","0",1584187200
0,"Equatorial Guinea",0,1.5,10,"","0",1584187200
0,"El Salvador",0,13.7942,-88.8965,"","0",1584187200
109,"Egypt",2,26,30,"","27",1584187200
28,"Ecuador",2,-1.8312,-78.1834,"","0",1584187200
11,"Dominican Republic",0,18.7357,-70.1627,"","0",1584187200
0,"Djibouti",0,11.8251,42.5903,"","0",1584187200
827,"Denmark",1,56.2639,9.5018,"","",1584187200
0,"Denmark",0,71.7069,-42.6043,"Greenland","0",1584187200
9,"Denmark",0,61.8926,-6.9118,"Faroe Islands","0",1584187200
189,"Czechia",0,49.8175,15.473,"","0",1584187200
26,"Cyprus",0,35.1264,33.4299,"","0",1584187200
4,"Cuba",0,22,-80,"","0",1584187200
706,"Cruise Ship",7,0,0,"Diamond Princess","325",1584187200
38,"Croatia",0,45.1,15.2,"","1",1584187200
1,"Cote d'Ivoire",0,7.54,-5.5471,"","0",1584187200
26,"Costa Rica",0,9.7489,-83.7534,"","0",1584187200
2,"Congo (Kinshasa)",0,-4.0383,21.7587,"","0",1584187200
0,"Congo (Brazzaville)",0,-4.0383,21.7587,"","0",1584187200
22,"Colombia",0,4.5709,-74.2973,"","0",1584187200
1227,"China",1,29.1832,120.0934,"Zhejiang","1211",1584187200
174,"China",2,24.974,101.487,"Yunnan","172",1584187200
76,"China",3,41.1129,85.2401,"Xinjiang","73",1584187200
1,"China",0,31.6927,88.0924,"Tibet","1",1584187200
136,"China",3,39.3054,117.323,"Tianjin","132",1584187200
539,"China",3,30.6171,102.7103,"Sichuan","511",1584187200
133,"China",0,37.5777,112.2922,"Shanxi","133",1584187200
353,"China",3,31.202,121.4491,"Shanghai","324",1584187200
760,"China",7,36.3427,118.1498,"Shandong","741",1584187200
245,"China",2,35.1917,108.8701,"Shaanxi","232",1584187200
18,"China",0,35.7452,95.9956,"Qinghai","18",1584187200
75,"China",0,37.2692,106.1655,"Ningxia","73",1584187200
10,"China",0,22.1667,113.55,"Macau","10",1584187200
125,"China",1,41.2956,122.6085,"Liaoning","113",1584187200
93,"China",1,43.6661,126.1923,"Jilin","91",1584187200
935,"China",1,27.614,115.7221,"Jiangxi","934",1584187200
631,"China",0,32.9711,119.455,"Jiangsu","630",1584187200
75,"China",1,44.0935,113.9448,"Inner Mongolia","71",1584187200
67790,"China",3075,30.9756,112.2707,"Hubei","52960",1584187200
140,"China",4,22.3,114.2,"Hong Kong","78",1584187200
1273,"China",22,33.882,113.614,"Henan","1250",1584187200
482,"China",13,47.862,127.7615,"Heilongjiang","447",1584187200
318,"China",6,39.549,116.1306,"Hebei","310",1584187200
168,"China",6,19.1959,109.7453,"Hainan","160",1584187200
146,"China",2,26.8154,106.8748,"Guizhou","143",1584187200
252,"China",2,23.8298,108.7881,"Guangxi","243",1584187200
1356,"China",8,23.3417,113.4244,"Guangdong","1299",1584187200
129,"China",2,37.8099,101.0583,"Gansu","89",1584187200
296,"China",1,26.0789,117.9874,"Fujian","295",1584187200
576,"China",6,30.0572,107.874,"Chongqing","569",1584187200
437,"China",8,40.1824,116.4142,"Beijing","349",1584187200
990,"China",6,31.8257,117.2264,"Anhui","984",1584187200
61,"Chile",0,-35.6751,-71.543,"","0",1584187200
0,"Chad",0,15.4542,18.7322,"","0",1584187200
0,"Central African Republic",0,6.6111,20.9394,"","0",1584187200
2,"Canada",0,52.9399,-106.4509,"Saskatchewan","0",1584187200
17,"Canada",0,52.9399,-73.5491,"Quebec","0",1584187200
0,"Canada",0,46.5107,-63.4168,"Prince Edward Island","0",1584187200
79,"Canada",0,51.2538,-85.3232,"Ontario","4",1584187200
0,"Canada",0,44.682,-63.7443,"Nova Scotia","0",1584187200
0,"Canada",0,53.1355,-57.6604,"Newfoundland and Labrador","0",1584187200
1,"Canada",0,46.5653,-66.4619,"New Brunswick","0",1584187200
4,"Canada",0,53.7609,-98.8139,"Manitoba","0",1584187200
2,"Canada",0,37.6489,-122.6655,"Grand Princess","0",1584187200
64,"Canada",1,49.2827,-123.1207,"British Columbia","4",1584187200
29,"Canada",0,53.9333,-116.5765,"Alberta","0",1584187200
2,"Cameroon",0,3.848,11.5021,"","0",1584187200
7,"Cambodia",0,11.55,104.9167,"","1",1584187200
0,"Cabo Verde",0,16.5388,-23.0418,"","0",1584187200
2,"Burkina Faso",0,12.2383,-1.5616,"","0",1584187200
41,"Bulgaria",2,42.7339,25.4858,"","0",1584187200
40,"Brunei",0,4.5353,114.7277,"","0",1584187200
151,"Brazil",0,-14.235,-51.9253,"","0",1584187200
18,"Bosnia and Herzegovina",0,43.9159,17.6791,"","0",1584187200
10,"Bolivia",0,-16.2902,-63.5887,"","0",1584187200
1,"Bhutan",0,27.5142,90.4336,"","0",1584187200
0,"Benin",0,9.3077,2.3158,"","0",1584187200
689,"Belgium",4,50.8333,4,"","1",1584187200
27,"Belarus",0,53.7098,27.9534,"","3",1584187200
0,"Barbados",0,13.1939,-59.5432,"","0",1584187200
3,"Bangladesh",0,23.685,90.3563,"","0",1584187200
210,"Bahrain",0,26.0275,50.55,"","44",1584187200
0,"Bahamas",0,25.0343,-77.3963,"","",1584187200
15,"Azerbaijan",1,40.1431,47.5769,"","3",1584187200
655,"Austria",1,47.5162,14.5501,"","6",1584187200
17,"Australia",1,-31.9505,115.8605,"Western Australia","0",1584187200
49,"Australia",0,-37.8136,144.9631,"Victoria","8",1584187200
5,"Australia",0,-41.4545,145.9707,"Tasmania","0",1584187200
19,"Australia",0,-34.9285,138.6007,"South Australia","3",1584187200
46,"Australia",0,-28.0167,153.4,"Queensland","8",1584187200
1,"Australia",0,-12.4634,130.8456,"Northern Territory","0",1584187200
112,"Australia",2,-33.8688,151.2093,"New South Wales","4",1584187200
1,"Australia",0,-35.4735,149.0124,"Australian Capital Territory","0",1584187200
18,"Armenia",0,40.0691,45.0382,"","0",1584187200
34,"Argentina",2,-38.4161,-63.6167,"","1",1584187200
1,"Antigua and Barbuda",0,17.0608,-61.7964,"","0",1584187200
0,"Angola",0,-11.2027,17.8739,"","0",1584187200
1,"Andorra",0,42.5063,1.5218,"","1",1584187200
37,"Algeria",3,28.0339,1.6596,"","12",1584187200
38,"Albania",1,41.1533,20.1683,"","0",1584187200
11,"Afghanistan",0,33,65,"","0",1584187200
0,"Belize",0,13.1939,-59.5432,"","",1584100800
0,"Timor-Leste",0,-8.8742,125.7275,"","0",1584100800
0,"Syria",0,34.8021,38.9968,"","0",1584100800
0,"Mozambique",0,-18.6657,35.5296,"","0",1584100800
0,"Grenada",0,12.1165,-61.679,"","0",1584100800
0,"Dominica",0,15.415,-61.371,"","0",1584100800
0,"Canada",0,0,0,"Diamond Princess","",1584100800
0,"Zimbabwe",0,-20,30,"","0",1584100800
0,"Zambia",0,-15.4167,28.2833,"","0",1584100800
47,"Vietnam",0,16,108,"","16",1584100800
0,"Venezuela",0,6.4238,-66.5897,"","0",1584100800
0,"Uzbekistan",0,41.3775,64.5853,"","0",1584100800
2179,"US",47,37.0902,-95.7129,"","",1584100800
0,"Uruguay",0,-32.5228,-55.7658,"","0",1584100800
798,"United Kingdom",8,55.3781,-3.436,"","",1584100800
0,"United Kingdom",0,16.7425,-62.1874,"Montserrat","0",1584100800
0,"United Kingdom",0,54.2361,-4.5481,"Isle of Man","0",1584100800
1,"United Kingdom",0,36.1408,-5.3536,"Gibraltar","1",1584100800
2,"United Kingdom",0,49.3723,-2.3644,"Channel Islands","0",1584100800
1,"United Kingdom",0,19.3133,-81.2546,"Cayman Islands","0",1584100800
0,"United Kingdom",0,32.3078,-64.7505,"Bermuda","0",1584100800
85,"United Arab Emirates",0,24,54,"","17",1584100800
3,"Ukraine",1,48.3794,31.1656,"","0",1584100800
0,"Uganda",0,1,32,"","0",1584100800
5,"Turkey",0,38.9637,35.2433,"","0",1584100800
16,"Tunisia",0,34,9,"","0",1584100800
0,"Trinidad and Tobago",0,10.6918,-61.2225,"","0",1584100800
1,"Togo",0,8.6195,0.8248,"","0",1584100800
75,"Thailand",1,15,101,"","35",1584100800
0,"Tanzania",0,-6.369,34.8888,"","0",1584100800
50,"Taiwan*",1,23.7,121,"","20",1584100800
1139,"Switzerland",11,46.8182,8.2275,"","4",1584100800
814,"Sweden",1,63,16,"","1",1584100800
0,"Suriname",0,3.9193,-56.0278,"","0",1584100800
1,"Sudan",1,12.8628,30.2176,"","0",1584100800
6,"Sri Lanka",0,7,81,"","1",1584100800
5232,"Spain",133,40,-4,"","193",1584100800
24,"South Africa",0,-30.5595,22.9375,"","0",1584100800
0,"Somalia",0,5.1521,46.1996,"","0",1584100800
141,"Slovenia",0,46.1512,14.9955,"","0",1584100800
32,"Slovakia",0,48.669,19.699,"","0",1584100800
200,"Singapore",0,1.2833,103.8333,"","97",1584100800
0,"Seychelles",0,-4.6796,55.492,"","0",1584100800
35,"Serbia",0,44.0165,21.0059,"","0",1584100800
10,"Senegal",0,14.4974,-14.4524,"","1",1584100800
86,"Saudi Arabia",0,24,45,"","1",1584100800
80,"San Marino",5,43.9424,12.4578,"","0",1584100800
0,"Saint Vincent and the Grenadines",0,12.9843,-61.2872,"","0",1584100800
0,"Saint Lucia",0,13.9094,-60.9789,"","0",1584100800
0,"Rwanda",0,-1.9403,29.8739,"","0",1584100800
45,"Russia",0,60,90,"","3",1584100800
89,"Romania",0,45.9432,24.9668,"","7",1584100800
320,"Qatar",0,25.3548,51.1839,"","0",1584100800
112,"Portugal",0,39.3999,-8.2245,"","1",1584100800
68,"Poland",2,51.9194,19.1451,"","0",1584100800
64,"Philippines",5,13,122,"","2",1584100800
28,"Peru",0,-9.19,-75.0152,"","0",1584100800
6,"Paraguay",0,-23.4425,-58.4438,"","0",1584100800
0,"Papua New Guinea",0,-6.315,143.9555,"","0",1584100800
27,"Panama",1,8.538,-80.7821,"","0",1584100800
28,"Pakistan",0,30.3753,69.3451,"","2",1584100800
19,"Oman",0,21,57,"","9",1584100800
996,"Norway",0,60.472,8.4689,"","1",1584100800
14,"North Macedonia",0,41.6086,21.7453,"","1",1584100800
2,"Nigeria",0,9.082,8.6753,"","0",1584100800
0,"Niger",0,17.6078,8.0817,"","0",1584100800
0,"Nicaragua",0,12.8654,-85.2072,"","0",1584100800
5,"New Zealand",0,-40.9006,174.886,"","0",1584100800
804,"Netherlands",10,52.1326,5.2913,"","",1584100800
0,"Netherlands",0,18.0425,-63.0548,"Sint Maarten","0",1584100800
0,"Netherlands",0,12.1696,-68.99,"Curacao","0",1584100800
2,"Netherlands",0,12.5186,-70.0358,"Aruba","0",1584100800
1,"Nepal",0,28.1667,84.25,"","1",1584100800
0,"Namibia",0,-22.9576,18.4904,"","0",1584100800
7,"Morocco",1,31.7917,-7.0926,"","1",1584100800
0,"Montenegro",0,42.5,19.3,"","0",1584100800
1,"Mongolia",0,46.8625,103.8467,"","0",1584100800
2,"Monaco",0,43.7333,7.4167,"","0",1584100800
6,"Moldova",0,47.4116,28.3699,"","0",1584100800
12,"Mexico",0,23.6345,-102.5528,"","4",1584100800
0,"Mauritius",0,-20.2,57.5,"","0",1584100800
0,"Mauritania",0,21.0079,10.9408,"","0",1584100800
12,"Malta",0,35.9375,14.3754,"","1",1584100800
9,"Maldives",0,3.2028,73.2207,"","0",1584100800
197,"Malaysia",0,2.5,112.5,"","26",1584100800
0,"Madagascar",0,-18.7669,46.8691,"","0",1584100800
34,"Luxembourg",0,49.8153,6.1296,"","0",1584100800
6,"Lithuania",0,55.1694,23.8813,"","0",1584100800
1,"Liechtenstein",0,47.14,9.55,"","0",1584100800
0,"Liberia",0,6.4281,-9.4295,"","0",1584100800
77,"Lebanon",3,33.8547,35.8623,"","1",1584100800
17,"Latvia",0,56.8796,24.6032,"","1",1584100800
0,"Kyrgyzstan",0,41.2044,74.7661,"","0",1584100800
80,"Kuwait",0,29.5,47.75,"","5",1584100800
7979,"Korea, South",66,36,128,"","510",1584100800
1,"Kenya",0,-0.0236,37.9062,"","0",1584100800
4,"Kazakhstan",0,48.0196,66.9237,"","0",1584100800
1,"Jordan",0,31.24,36.51,"","1",1584100800
701,"Japan",19,36,138,"","118",1584100800
8,"Jamaica",0,18.1096,-77.2975,"","0",1584100800
17660,"Italy",1266,43,12,"","1439",1584100800
161,"Israel",0,31,35,"","4",1584100800
90,"Ireland",1,53.1424,-7.6921,"","0",1584100800
101,"Iraq",9,33,44,"","24",1584100800
11364,"Iran",514,32,53,"","2959",1584100800
69,"Indonesia",4,-0.7893,113.9213,"","2",1584100800
82,"India",2,21,78,"","4",1584100800
134,"Iceland",0,64.9631,-19.0208,"","1",1584100800
19,"Hungary",0,47.1625,19.5033,"","0",1584100800
2,"Honduras",0,15.2,-86.2419,"","0",1584100800
1,"Holy See",0,41.9029,12.4534,"","0",1584100800
0,"Haiti",0,18.9712,-72.2852,"","0",1584100800
1,"Guyana",1,5,-58.75,"","0",1584100800
1,"Guinea",0,9.9456,-9.6966,"","0",1584100800
0,"Guatemala",0,15.7835,-90.2308,"","0",1584100800
190,"Greece",1,39.0742,21.8243,"","0",1584100800
0,"Ghana",0,7.9465,-1.0232,"","0",1584100800
3675,"Germany",7,51,9,"","46",1584100800
25,"Georgia",0,42.3154,43.3569,"","0",1584100800
0,"Gambia",0,13.4432,-15.3101,"","",1584100800
0,"Gabon",0,-0.8037,11.6094,"","0",1584100800
3661,"France",79,46.2276,2.2137,"","",1584100800
3,"France",0,14.6415,-61.0242,"Martinique","",1584100800
2,"France",0,18.0708,-63.0501,"St Martin","0",1584100800
1,"France",0,17.9,-62.8333,"Saint Barthelemy","0",1584100800
5,"France",0,-21.1351,55.2471,"Reunion","0",1584100800
0,"France",0,-20.9043,165.618,"New Caledonia","0",1584100800
0,"France",0,-12.8275,45.1662,"Mayotte","0",1584100800
1,"France",0,16.25,-61.5833,"Guadeloupe","0",1584100800
3,"France",0,-17.6797,149.4068,"French Polynesia","0",1584100800
5,"France",0,3.9339,-53.1258,"French Guiana","0",1584100800
155,"Finland",0,64,26,"","1",1584100800
0,"Fiji",0,-17.7134,178.065,"","0",1584100800
1,"Ethiopia",0,9.145,40.4897,"","0",1584100800
0,"Eswatini",0,-26.5225,31.4659,"","0",1584100800
79,"Estonia",0,58.5953,25.0136,"","0",1584100800
0,"Eritrea",0,15.1794,39.7823,"","0",1584100800
0,"Equatorial Guinea",0,1.5,10,"","0",1584100800
0,"El Salvador",0,13.7942,-88.8965,"","0",1584100800
80,"Egypt",2,26,30,"","27",1584100800
17,"Ecuador",0,-1.8312,-78.1834,"","0",1584100800
5,"Dominican Republic",0,18.7357,-70.1627,"","0",1584100800
0,"Djibouti",0,11.8251,42.5903,"","0",1584100800
801,"Denmark",0,56.2639,9.5018,"","",1584100800
0,"Denmark",0,71.7069,-42.6043,"Greenland","0",1584100800
3,"Denmark",0,61.8926,-6.9118,"Faroe Islands","0",1584100800
141,"Czechia",0,49.8175,15.473,"","0",1584100800
14,"Cyprus",0,35.1264,33.4299,"","0",1584100800
4,"Cuba",0,22,-80,"","0",1584100800
706,"Cruise Ship",7,0,0,"Diamond Princess","325",1584100800
32,"Croatia",0,45.1,15.2,"","1",1584100800
1,"Cote d'Ivoire",0,7.54,-5.5471,"","0",1584100800
23,"Costa Rica",0,9.7489,-83.7534,"","0",1584100800
2,"Congo (Kinshasa)",0,-4.0383,21.7587,"","0",1584100800
0,"Congo (Brazzaville)",0,-4.0383,21.7587,"","0",1584100800
13,"Colombia",0,4.5709,-74.2973,"","0",1584100800
1215,"China",1,29.1832,120.0934,"Zhejiang","1197",1584100800
174,"China",2,24.974,101.487,"Yunnan","170",1584100800
76,"China",3,41.1129,85.2401,"Xinjiang","73",1584100800
1,"China",0,31.6927,88.0924,"Tibet","1",1584100800
136,"China",3,39.3054,117.323,"Tianjin","132",1584100800
539,"China",3,30.6171,102.7103,"Sichuan","503",1584100800
133,"China",0,37.5777,112.2922,"Shanxi","133",1584100800
346,"China",3,31.202,121.4491,"Shanghai","324",1584100800
760,"China",7,36.3427,118.1498,"Shandong","739",1584100800
245,"China",2,35.1917,108.8701,"Shaanxi","232",1584100800
18,"China",0,35.7452,95.9956,"Qinghai","18",1584100800
75,"China",0,37.2692,106.1655,"Ningxia","72",1584100800
10,"China",0,22.1667,113.55,"Macau","10",1584100800
125,"China",1,41.2956,122.6085,"Liaoning","112",1584100800
93,"China",1,43.6661,126.1923,"Jilin","91",1584100800
935,"China",1,27.614,115.7221,"Jiangxi","934",1584100800
631,"China",0,32.9711,119.455,"Jiangsu","630",1584100800
75,"China",1,44.0935,113.9448,"Inner Mongolia","71",1584100800
1018,"China",4,27.6104,111.7088,"Hunan","1005",1584100800
67786,"China",3062,30.9756,112.2707,"Hubei","51553",1584100800
134,"China",4,22.3,114.2,"Hong Kong","77",1584100800
1273,"China",22,33.882,113.614,"Henan","1249",1584100800
482,"China",13,47.862,127.7615,"Heilongjiang","446",1584100800
318,"China",6,39.549,116.1306,"Hebei","310",1584100800
168,"China",6,19.1959,109.7453,"Hainan","160",1584100800
146,"China",2,26.8154,106.8748,"Guizhou","140",1584100800
252,"China",2,23.8298,108.7881,"Guangxi","243",1584100800
1356,"China",8,23.3417,113.4244,"Guangdong","1296",1584100800
127,"China",2,37.8099,101.0583,"Gansu","88",1584100800
296,"China",1,26.0789,117.9874,"Fujian","295",1584100800
576,"China",6,30.0572,107.874,"Chongqing","566",1584100800
436,"China",8,40.1824,116.4142,"Beijing","342",1584100800
990,"China",6,31.8257,117.2264,"Anhui","984",1584100800
43,"Chile",0,-35.6751,-71.543,"","0",1584100800
0,"Chad",0,15.4542,18.7322,"","0",1584100800
0,"Central African Republic",0,6.6111,20.9394,"","0",1584100800
2,"Canada",0,52.9399,-106.4509,"Saskatchewan","0",1584100800
17,"Canada",0,52.9399,-73.5491,"Quebec","0",1584100800
0,"Canada",0,46.5107,-63.4168,"Prince Edward Island","0",1584100800
74,"Canada",0,51.2538,-85.3232,"Ontario","4",1584100800
0,"Canada",0,44.682,-63.7443,"Nova Scotia","0",1584100800
0,"Canada",0,53.1355,-57.6604,"Newfoundland and Labrador","0",1584100800
1,"Canada",0,46.5653,-66.4619,"New Brunswick","0",1584100800
4,"Canada",0,53.7609,-98.8139,"Manitoba","0",1584100800
2,"Canada",0,37.6489,-122.6655,"Grand Princess","0",1584100800
64,"Canada",1,49.2827,-123.1207,"British Columbia","4",1584100800
29,"Canada",0,53.9333,-116.5765,"Alberta","0",1584100800
2,"Cameroon",0,3.848,11.5021,"","0",1584100800
5,"Cambodia",0,11.55,104.9167,"","1",1584100800
0,"Cabo Verde",0,16.5388,-23.0418,"","0",1584100800
2,"Burkina Faso",0,12.2383,-1.5616,"","0",1584100800
23,"Bulgaria",1,42.7339,25.4858,"","0",1584100800
37,"Brunei",0,4.5353,114.7277,"","0",1584100800
151,"Brazil",0,-14.235,-51.9253,"","0",1584100800
13,"Bosnia and Herzegovina",0,43.9159,17.6791,"","0",1584100800
3,"Bolivia",0,-16.2902,-63.5887,"","0",1584100800
1,"Bhutan",0,27.5142,90.4336,"","0",1584100800
0,"Benin",0,9.3077,2.3158,"","0",1584100800
559,"Belgium",3,50.8333,4,"","1",1584100800
27,"Belarus",0,53.7098,27.9534,"","3",1584100800
0,"Barbados",0,13.1939,-59.5432,"","0",1584100800
3,"Bangladesh",0,23.685,90.3563,"","0",1584100800
195,"Bahrain",0,26.0275,50.55,"","44",1584100800
0,"Bahamas",0,25.0343,-77.3963,"","",1584100800
15,"Azerbaijan",1,40.1431,47.5769,"","3",1584100800
504,"Austria",1,47.5162,14.5501,"","6",1584100800
14,"Australia",1,-31.9505,115.8605,"Western Australia","0",1584100800
36,"Australia",0,-37.8136,144.9631,"Victoria","8",1584100800
5,"Australia",0,-41.4545,145.9707,"Tasmania","0",1584100800
16,"Australia",0,-34.9285,138.6007,"South Australia","3",1584100800
35,"Australia",0,-28.0167,153.4,"Queensland","8",1584100800
1,"Australia",0,-12.4634,130.8456,"Northern Territory","0",1584100800
92,"Australia",2,-33.8688,151.2093,"New South Wales","4",1584100800
1,"Australia",0,-35.4735,149.0124,"Australian Capital Territory","0",1584100800
8,"Armenia",0,40.0691,45.0382,"","0",1584100800
31,"Argentina",2,-38.4161,-63.6167,"","0",1584100800
1,"Antigua and Barbuda",0,17.0608,-61.7964,"","0",1584100800
0,"Angola",0,-11.2027,17.8739,"","0",1584100800
1,"Andorra",0,42.5063,1.5218,"","0",1584100800
26,"Algeria",2,28.0339,1.6596,"","8",1584100800
33,"Albania",1,41.1533,20.1683,"","0",1584100800
7,"Afghanistan",0,33,65,"","0",1584100800
0,"Belize",0,13.1939,-59.5432,"","",1584014400
0,"Timor-Leste",0,-8.8742,125.7275,"","0",1584014400
0,"Syria",0,34.8021,38.9968,"","0",1584014400
0,"Mozambique",0,-18.6657,35.5296,"","0",1584014400
0,"Grenada",0,12.1165,-61.679,"","0",1584014400
0,"Dominica",0,15.415,-61.371,"","0",1584014400
0,"Canada",0,0,0,"Diamond Princess","",1584014400
0,"Zimbabwe",0,-20,30,"","0",1584014400
0,"Zambia",0,-15.4167,28.2833,"","0",1584014400
39,"Vietnam",0,16,108,"","16",1584014400
0,"Venezuela",0,6.4238,-66.5897,"","0",1584014400
0,"Uzbekistan",0,41.3775,64.5853,"","0",1584014400
1663,"US",40,37.0902,-95.7129,"","",1584014400
0,"Uruguay",0,-32.5228,-55.7658,"","0",1584014400
456,"United Kingdom",8,55.3781,-3.436,"","",1584014400
0,"United Kingdom",0,16.7425,-62.1874,"Montserrat","0",1584014400
0,"United Kingdom",0,54.2361,-4.5481,"Isle of Man","0",1584014400
1,"United Kingdom",0,36.1408,-5.3536,"Gibraltar","1",1584014400
2,"United Kingdom",0,49.3723,-2.3644,"Channel Islands","0",1584014400
0,"United Kingdom",0,19.3133,-81.2546,"Cayman Islands","0",1584014400
0,"United Kingdom",0,32.3078,-64.7505,"Bermuda","0",1584014400
85,"United Arab Emirates",0,24,54,"","17",1584014400
1,"Ukraine",0,48.3794,31.1656,"","0",1584014400
0,"Uganda",0,1,32,"","0",1584014400
1,"Turkey",0,38.9637,35.2433,"","0",1584014400
7,"Tunisia",0,34,9,"","0",1584014400
0,"Trinidad and Tobago",0,10.6918,-61.2225,"","0",1584014400
1,"Togo",0,8.6195,0.8248,"","0",1584014400
70,"Thailand",1,15,101,"","34",1584014400
0,"Tanzania",0,-6.369,34.8888,"","0",1584014400
49,"Taiwan*",1,23.7,121,"","20",1584014400
652,"Switzerland",4,46.8182,8.2275,"","4",1584014400
599,"Sweden",1,63,16,"","1",1584014400
0,"Suriname",0,3.9193,-56.0278,"","0",1584014400
0,"Sudan",0,12.8628,30.2176,"","0",1584014400
2,"Sri Lanka",0,7,81,"","1",1584014400
2277,"Spain",55,40,-4,"","183",1584014400
17,"South Africa",0,-30.5595,22.9375,"","0",1584014400
0,"Somalia",0,5.1521,46.1996,"","0",1584014400
89,"Slovenia",0,46.1512,14.9955,"","0",1584014400
16,"Slovakia",0,48.669,19.699,"","0",1584014400
178,"Singapore",0,1.2833,103.8333,"","96",1584014400
0,"Seychelles",0,-4.6796,55.492,"","0",1584014400
19,"Serbia",0,44.0165,21.0059,"","0",1584014400
4,"Senegal",0,14.4974,-14.4524,"","1",1584014400
45,"Saudi Arabia",0,24,45,"","1",1584014400
69,"San Marino",3,43.9424,12.4578,"","0",1584014400
0,"Saint Vincent and the Grenadines",0,12.9843,-61.2872,"","0",1584014400
0,"Saint Lucia",0,13.9094,-60.9789,"","0",1584014400
0,"Rwanda",0,-1.9403,29.8739,"","0",1584014400
28,"Russia",0,60,90,"","3",1584014400
49,"Romania",0,45.9432,24.9668,"","6",1584014400
262,"Qatar",0,25.3548,51.1839,"","0",1584014400
59,"Portugal",0,39.3999,-8.2245,"","0",1584014400
49,"Poland",1,51.9194,19.1451,"","0",1584014400
52,"Philippines",2,13,122,"","2",1584014400
15,"Peru",0,-9.19,-75.0152,"","0",1584014400
5,"Paraguay",0,-23.4425,-58.4438,"","0",1584014400
0,"Papua New Guinea",0,-6.315,143.9555,"","0",1584014400
11,"Panama",1,8.538,-80.7821,"","0",1584014400
20,"Pakistan",0,30.3753,69.3451,"","2",1584014400
18,"Oman",0,21,57,"","9",1584014400
702,"Norway",0,60.472,8.4689,"","1",1584014400
7,"North Macedonia",0,41.6086,21.7453,"","0",1584014400
2,"Nigeria",0,9.082,8.6753,"","0",1584014400
0,"Niger",0,17.6078,8.0817,"","0",1584014400
0,"Nicaragua",0,12.8654,-85.2072,"","0",1584014400
5,"New Zealand",0,-40.9006,174.886,"","0",1584014400
